time,open,high,low,close,Volume
2025/4/14,143.88,144.08,141.61,142.11,2603729
2025/4/21,142.02,144.03,139.88,143.64,2120737
2025/4/28,143.53,145.92,141.96,144.95,1722479
2025/5/5,144.67,146.18,142.35,145.36,1790949
2025/5/12,146.16,148.65,144.91,145.62,1915529
2025/5/19,145.23,145.51,142.42,142.55,2061955
2025/5/26,142.41,146.28,142.11,144.04,1762616
2025/6/2,144.1,145.09,142.37,144.81,1783242
2025/6/9,144.81,145.46,142.79,144.08,1744893
2025/6/16,143.96,146.21,143.65,146.06,1492619
2025/6/23,146.64,148.03,143.75,144.62,1757995
2025/6/30,144.3,145.24,142.68,144.5,1474853
2025/7/7,144.37,147.52,144.22,147.41,1224825
2025/7/14,147.13,149.19,146.85,148.79,1804301
2025/7/21,147.89,148.66,145.85,147.65,2053594
2025/7/28,147.72,150.92,147.29,147.38,1967682
2025/8/4,147.2,148.09,146.62,147.7,1668662
2025/8/11,147.55,148.52,146.21,147.12,1436684
2025/8/18,147.15,148.78,146.57,146.88,1235413
2025/8/25,146.77,148.19,146.66,147.04,1239705
2025/9/1,147.04,149.14,146.79,147.35,1466311
2025/9/8,148.12,148.58,146.31,147.65,1185248
2025/9/15,147.65,148.28,145.48,147.96,1287301
2025/9/22,147.94,149.96,147.46,149.47,1123309
2025/9/29,149.47,149.51,146.58,147.46,1347882
2025/10/6,149.44,153.27,149,151.13,1821192
2025/10/13,151.73,152.61,149.37,150.62,2130824
2025/10/20,150.62,153.06,150.27,152.87,1612716
2025/10/27,152.76,154.45,151.53,154,1706790
2025/11/3,153.95,154.48,152.81,153.41,1288648
2025/11/10,153.77,155.04,153.4,154.52,1435914
2025/11/17,154.37,157.89,154.37,156.33,1922765
2025/11/24,156.37,157.19,155.66,156.13,1672667
2025/12/1,156.05,156.18,154.34,155.34,1391032
2025/12/8,155.18,156.95,154.9,155.8,1346221
2025/12/15,155.67,157.76,154.39,157.7,1697071
2025/12/22,157.68,157.71,155.55,156.5,872388
2025/12/29,156.5,157,155.74,156.81,814857
2026/1/5,156.7,158.19,156.12,157.92,1041752
2026/1/12,158.07,159.45,157.51,158.07,1141922
2026/1/19,157.76,159.22,155.6,155.74,1626906
2026/1/26,154.63,155.34,152.09,154.75,2408919
2026/2/2,154.85,156.85,154.55,156.64,652012
